,num_sims,round,experiment,horizon,chosen_arm,reward,cumulative_reward
342,3.0,42.0,0.0,42.0,8.0,0.2991552733,15.816592904600004
343,3.0,43.0,0.0,43.0,3.0,0.0,15.816592904600004
344,3.0,44.0,0.0,44.0,9.0,0.6335366236,16.450129528200005
345,3.0,45.0,0.0,45.0,1.0,0.08776630532999999,16.537895833530005
346,3.0,46.0,0.0,46.0,9.0,0.01413781414,16.552033647670005
347,3.0,47.0,0.0,47.0,2.0,0.773614474,17.325648121670003
348,3.0,48.0,0.0,48.0,2.0,0.1205269157,17.446175037370004
349,3.0,49.0,0.0,49.0,11.0,0.3661548208,17.812329858170003
350,3.0,50.0,0.0,50.0,4.0,0.1511582189,17.963488077070004
351,3.0,51.0,0.0,51.0,5.0,0.8621979782,18.825686055270005
352,3.0,52.0,0.0,52.0,5.0,0.6867316565,19.512417711770006
353,3.0,53.0,0.0,53.0,5.0,0.5446826622,20.057100373970005
354,3.0,54.0,0.0,54.0,5.0,0.009626448899999999,20.066726822870006
355,3.0,55.0,0.0,55.0,9.0,0.6187528527,20.685479675570004
356,3.0,56.0,0.0,56.0,0.0,0.1857739993,20.871253674870005
357,3.0,57.0,0.0,57.0,6.0,0.03378377543,20.905037450300004
358,3.0,58.0,0.0,58.0,9.0,0.6006619639,21.505699414200002
359,3.0,59.0,0.0,59.0,9.0,0.0072396818699999995,21.512939096070003
360,3.0,60.0,0.0,60.0,11.0,0.02510510682,21.538044202890003
361,3.0,61.0,0.0,61.0,8.0,0.04247160433,21.580515807220003
362,3.0,62.0,0.0,62.0,1.0,0.16435829300000002,21.744874100220002
363,3.0,63.0,0.0,63.0,7.0,0.017201850419999998,21.762075950640003
364,3.0,64.0,0.0,64.0,2.0,0.0,21.762075950640003
365,3.0,65.0,0.0,65.0,10.0,0.4664994849,22.228575435540005
366,3.0,66.0,0.0,66.0,9.0,0.4268363634,22.655411798940005
367,3.0,67.0,0.0,67.0,5.0,0.239717282,22.895129080940006
368,3.0,68.0,0.0,68.0,9.0,0.4437252425,23.338854323440007
369,3.0,69.0,0.0,69.0,4.0,0.3240012299,23.662855553340005
370,3.0,70.0,0.0,70.0,10.0,0.8912987666,24.554154319940004
371,3.0,71.0,0.0,71.0,10.0,0.5489240734999999,25.103078393440004
372,3.0,72.0,0.0,72.0,10.0,0.4974093184,25.600487711840003
373,3.0,73.0,0.0,73.0,10.0,0.9358777419000001,26.536365453740004
374,3.0,74.0,0.0,74.0,10.0,0.9295670274,27.465932481140005
